SalesOrderNumber,Date,Customer,Territory,Country,Region,Product,Subcategory,Category,Cost,Quantity,Price,Tax
SO43946,03/02/2018,Lawrence Romero,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,3,3578.27,286.26
SO44059,26/02/2018,Tabitha Gomez,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,26,3578.27,286.26
SO44071,28/02/2018,Paula Romero,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,28,3578.27,286.26
SO44033,21/02/2018,Ethan Coleman,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,21,3578.27,286.26
SO43951,04/02/2018,Claudia Zeng,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,4,3578.27,286.26
SO44019,18/02/2018,Laura Zheng,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,18,3578.27,286.26
SO44034,21/02/2018,Patricia Raman,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,21,3578.27,286.26
SO43977,09/02/2018,Denise Sanchez,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,9,3578.27,286.26
SO44035,21/02/2018,Derrick Serrano,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,21,3578.27,286.26
SO44025,19/02/2018,Kellie Sanz,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,19,3578.27,286.26
SO43947,03/02/2018,Suzanne Lu,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,3,3578.27,286.26
SO44048,23/02/2018,Tony Nara,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,23,3578.27,286.26
SO43928,31/01/2018,Elijah Li,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,31,3578.27,286.26
SO43932,01/02/2018,Alan Xu,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,1,3578.27,286.26
SO44041,22/02/2018,Mitchell Pal,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,22,3578.27,286.26
SO43921,29/01/2018,Ariana Stewart,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,29,3578.27,286.26
SO44006,16/02/2018,Lacey Guo,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,16,3578.27,286.26
SO43964,07/02/2018,Krista Moreno,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,7,3578.27,286.26
SO44013,17/02/2018,Bryan Stewart,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,17,3578.27,286.26
SO43993,14/02/2018,Savannah Scott,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,14,3578.27,286.26
SO44020,18/02/2018,Dalton Lee,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,18,3578.27,286.26
SO44026,19/02/2018,Derek Goel,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,19,3578.27,286.26
SO44036,21/02/2018,Preston Sai,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,21,3578.27,286.26
SO43937,02/02/2018,Kendra Rubio,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,2,3578.27,286.26
SO44028,20/02/2018,Natasha Gutierrez,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,20,3578.27,286.26
SO44067,27/02/2018,Krystal Lu,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,27,3578.27,286.26
SO44050,24/02/2018,Cristina Xie,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,24,3578.27,286.26
SO43942,03/02/2018,Jessie Ortega,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,3,3578.27,286.26
SO44157,04/03/2018,Willie She,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,4,3578.27,286.26
SO44237,22/03/2018,Shaun Lal,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,22,3578.27,286.26
SO44194,14/03/2018,Stephanie Gray,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,14,3578.27,286.26
SO44165,06/03/2018,Cedric Chen,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,6,3578.27,286.26
SO44187,12/03/2018,Christy Zheng,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,12,3578.27,286.26
SO44144,02/03/2018,Tammy Raji,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,2,3578.27,286.26
SO44238,22/03/2018,Tracy Rai,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,22,3578.27,286.26
SO44174,08/03/2018,Maria Watson,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,8,3578.27,286.26
SO44256,26/03/2018,Walter Jimenez,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,26,3578.27,286.26
SO44247,24/03/2018,Michele Raman,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,24,3578.27,286.26
SO44248,24/03/2018,Dustin Luo,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,24,3578.27,286.26
SO44230,21/03/2018,Omar Chander,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,21,3578.27,286.26
SO44149,03/03/2018,Dale Chande,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,3,3578.27,286.26
SO44175,08/03/2018,Micah Wu,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,8,3578.27,286.26
SO44184,10/03/2018,Michael Moore,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,10,3578.27,286.26
SO44191,13/03/2018,Alicia Beck,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,13,3578.27,286.26
SO44195,14/03/2018,Carl Goel,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,14,3578.27,286.26
SO44221,19/03/2018,Carly Nath,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,19,3578.27,286.26
SO44275,30/03/2018,Noah Flores,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,30,3578.27,286.26
SO44209,17/03/2018,Darren Rana,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,17,3578.27,286.26
SO44222,19/03/2018,Fernando Green,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,19,3578.27,286.26
SO44199,15/03/2018,Trisha Wang,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,15,3578.27,286.26
SO44276,30/03/2018,Nichole Goel,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,30,3578.27,286.26
SO44243,23/03/2018,Isabella Price,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,23,3578.27,286.26
SO44263,27/03/2018,Tanya Alvarez,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,27,3578.27,286.26
SO44185,10/03/2018,Deanna Mehta,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,10,3578.27,286.26
SO44205,16/03/2018,Clayton Deng,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,16,3578.27,286.26
SO44264,27/03/2018,Randall Rubio,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,27,3578.27,286.26
SO44277,30/03/2018,Dwayne Torres,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,30,3578.27,286.26
SO44278,30/03/2018,Alexandra Allen,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,30,3578.27,286.26
SO44181,09/03/2018,Ruth Arun,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,9,3578.27,286.26
SO44196,14/03/2018,Victor Sanz,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,14,3578.27,286.26
SO44182,09/03/2018,Jaclyn Ferrier,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,9,3578.27,286.26
SO44167,06/03/2018,Deborah Kumar,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,6,3578.27,286.26
SO44145,02/03/2018,Amy Ma,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,2,3578.27,286.26
SO44146,02/03/2018,Alejandro Wang,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,2,3578.27,286.26
SO44200,15/03/2018,Mayra Kovar,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,15,3578.27,286.26
SO44150,03/03/2018,Carolyn Munoz,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,3,3578.27,286.26
SO44147,02/03/2018,Alan Zhu,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,2,3578.27,286.26
SO44279,30/03/2018,Paul Shakespear,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,30,3578.27,286.26
SO44137,01/03/2018,Michelle Cox,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,1,3578.27,286.26
SO44244,23/03/2018,Jasmine Wilson,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,23,3578.27,286.26
SO44214,18/03/2018,Jonathan Green,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,18,3578.27,286.26
SO44232,21/03/2018,Luis Lopez,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,21,3578.27,286.26
SO44213,18/03/2018,Terrence Sharma,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,18,3578.27,286.26
SO44419,17/04/2018,Drew Goel,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,17,3578.27,286.26
SO44390,11/04/2018,Bruce Navarro,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,11,3578.27,286.26
SO44340,04/04/2018,Ivan Garcia,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,4,3578.27,286.26
SO44443,22/04/2018,Edwin Chander,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,22,3578.27,286.26
SO44445,25/04/2018,Renee Martin,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,25,3578.27,286.26
SO44366,08/04/2018,Wayne Kumar,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,8,3578.27,286.26
SO44425,18/04/2018,Anna Williams,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,18,3578.27,286.26
SO44332,03/04/2018,Jason Butler,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,3,3578.27,286.26
SO44357,07/04/2018,Tabitha Subram,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,7,3578.27,286.26
SO44420,17/04/2018,Cesar Suri,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,17,3578.27,286.26
SO44455,26/04/2018,Micheal Saunders,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,26,3578.27,286.26
SO44371,09/04/2018,Cedric Zhou,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,9,3578.27,286.26
SO44401,13/04/2018,Lacey Li,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,13,3578.27,286.26
SO44431,19/04/2018,Daniel Martinez,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,19,3578.27,286.26
SO44478,29/04/2018,Caroline Griffin,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,29,3578.27,286.26
SO44326,01/04/2018,Maria Perry,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,1,3578.27,286.26
SO44391,11/04/2018,Bridget Tang,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,11,3578.27,286.26
SO44358,07/04/2018,Allen Rodriguez,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,7,3578.27,286.26
SO44398,12/04/2018,Alberto Gill,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,12,3578.27,286.26
SO44469,28/04/2018,Leah Sun,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,28,3578.27,286.26
SO44470,28/04/2018,Connor Yang,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,28,3578.27,286.26
SO44372,09/04/2018,Kristine Vazquez,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,9,3578.27,286.26
SO44329,02/04/2018,Gina Torres,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,2,3578.27,286.26
SO44438,21/04/2018,Joanna Ortega,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,21,3578.27,286.26
SO44392,11/04/2018,Dustin Nara,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,11,3578.27,286.26
SO44347,06/04/2018,Pedro Rodriguez,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,6,3578.27,286.26
SO44365,08/04/2018,Louis Zhou,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,8,3578.27,286.26
SO44476,29/04/2018,Lacey Xu,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,29,3578.27,286.26
SO44446,25/04/2018,Phillip Suri,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,25,3578.27,286.26
SO44380,10/04/2018,Aimee Li,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,10,3578.27,286.26
SO44424,18/04/2018,Tracy Xu,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,18,3578.27,286.26
SO44417,17/04/2018,Cristina Raje,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,17,3578.27,286.26
SO44461,27/04/2018,Suzanne Zeng,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,27,3578.27,286.26
SO44418,17/04/2018,Bruce Hernandez,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,17,3578.27,286.26
SO44343,05/04/2018,Bradley Yuan,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,5,3578.27,286.26
SO44328,02/04/2018,Karen Li,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,2,3578.27,286.26
SO44477,29/04/2018,Shane Schmidt,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,29,3578.27,286.26
SO44453,26/04/2018,Cory Malhotra,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,26,3578.27,286.26
SO44388,11/04/2018,Shawna Lal,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,11,3578.27,286.26
SO44389,11/04/2018,Bradley Raji,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,11,3578.27,286.26
SO44454,26/04/2018,Carolyn Ramos,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,26,3578.27,286.26
SO44430,19/04/2018,Douglas Patel,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,19,3578.27,286.26
SO43796,20/01/2018,Jaime Gomez,Europe,France,France,"Road-650 Black, 52",Road Bikes,Bikes,413.15,20,699.1,55.93
SO43840,28/01/2018,Misty Yuan,Europe,France,France,"Road-650 Red, 44",Road Bikes,Bikes,413.15,28,699.1,55.93
SO44039,22/02/2018,Mayra Perez,Europe,France,France,"Road-650 Black, 52",Road Bikes,Bikes,413.15,22,699.1,55.93
SO44231,21/03/2018,Johnathan Rodriguez,Europe,France,France,"Road-650 Black, 60",Road Bikes,Bikes,413.15,21,699.1,55.93
SO44322,31/03/2018,Candace Sai,Europe,France,France,"Road-650 Red, 48",Road Bikes,Bikes,413.15,31,699.1,55.93
SO44681,19/05/2018,Francisco Mehta,Europe,France,France,"Road-650 Black, 52",Road Bikes,Bikes,413.15,19,699.1,55.93
SO44591,05/05/2018,Cara Sun,Europe,France,France,"Road-650 Red, 52",Road Bikes,Bikes,413.15,5,699.1,55.93
SO44849,07/06/2018,Cedric Raji,Europe,France,France,"Road-650 Red, 60",Road Bikes,Bikes,413.15,7,699.1,55.93
SO44988,24/06/2018,Byron Romero,Europe,France,France,"Road-650 Black, 44",Road Bikes,Bikes,413.15,24,699.1,55.93
SO44874,10/06/2018,Tonya Shen,Europe,France,France,"Road-650 Red, 58",Road Bikes,Bikes,413.15,10,699.1,55.93
SO45172,17/07/2018,Deanna Sai,Europe,France,France,"Road-650 Black, 60",Road Bikes,Bikes,413.15,17,699.1,55.93
SO45234,27/07/2018,Deanna Prasad,Europe,France,France,"Road-650 Red, 48",Road Bikes,Bikes,413.15,27,699.1,55.93
SO45380,06/08/2018,Clarence Jai,Europe,France,France,"Road-650 Red, 62",Road Bikes,Bikes,413.15,6,699.1,55.93
SO45366,04/08/2018,Frank Gomez,Europe,France,France,"Road-650 Red, 52",Road Bikes,Bikes,413.15,4,699.1,55.93
SO45414,11/08/2018,Kelli Kumar,Europe,France,France,"Road-650 Red, 52",Road Bikes,Bikes,413.15,11,699.1,55.93
SO45627,04/09/2018,Logan Clark,Europe,France,France,"Road-650 Red, 62",Road Bikes,Bikes,413.15,4,699.1,55.93
SO45748,23/09/2018,Terry Jai,Europe,France,France,"Road-650 Black, 58",Road Bikes,Bikes,413.15,23,699.1,55.93
SO46676,29/12/2018,Latasha Alvarez,Europe,Germany,Germany,"Road-550-W Yellow, 42",Road Bikes,Bikes,605.65,29,1000.44,80.04
SO46684,30/12/2018,Leah Cai,Europe,Germany,Germany,"Road-550-W Yellow, 38",Road Bikes,Bikes,605.65,30,1000.44,80.04
SO45702,16/09/2018,Ann Malhotra,Europe,France,France,"Road-650 Red, 58",Road Bikes,Bikes,413.15,16,699.1,55.93
SO45685,14/09/2018,Adrienne Blanco,Europe,France,France,"Road-650 Red, 60",Road Bikes,Bikes,413.15,14,699.1,55.93
SO45615,03/09/2018,Gabriel Kumar,Europe,France,France,"Road-650 Black, 52",Road Bikes,Bikes,413.15,3,699.1,55.93
SO45852,05/10/2018,Chad Shen,Europe,France,France,"Road-650 Black, 48",Road Bikes,Bikes,413.15,5,699.1,55.93
SO45930,16/10/2018,Jaclyn Huang,Europe,France,France,"Road-650 Red, 48",Road Bikes,Bikes,413.15,16,699.1,55.93
SO46211,12/11/2018,Gabriel Zhang,Europe,France,France,"Road-650 Red, 48",Road Bikes,Bikes,413.15,12,699.1,55.93
SO46286,22/11/2018,Carrie Hernandez,Europe,France,France,"Road-650 Black, 44",Road Bikes,Bikes,413.15,22,699.1,55.93
SO44338,04/04/2018,Jeffery Wang,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,4,3578.27,286.26
SO44339,04/04/2018,Nancy Mehta,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,4,3578.27,286.26
SO44370,09/04/2018,Louis Yuan,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,9,3578.27,286.26
SO44632,11/05/2018,Ivan Rana,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,11,3578.27,286.26
SO44676,17/05/2018,Cedric Xu,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,17,3578.27,286.26
SO44608,07/05/2018,Alfredo Gomez,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,7,3578.27,286.26
SO44658,14/05/2018,Karla Xie,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,14,3578.27,286.26
SO44739,30/05/2018,Erika Gill,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,30,3578.27,286.26
SO44633,11/05/2018,Louis Kumar,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,11,3578.27,286.26
SO44620,09/05/2018,Tiffany Cai,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,9,3578.27,286.26
SO44618,08/05/2018,Lindsey Raji,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,8,3578.27,286.26
SO44672,16/05/2018,Phillip Gonzalez,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,16,3578.27,286.26
SO44659,14/05/2018,Latoya Nara,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,14,3578.27,286.26
SO44629,10/05/2018,Ann Chandra,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,10,3578.27,286.26
SO44583,03/05/2018,Katie Lal,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,3,3578.27,286.26
SO44663,15/05/2018,Marc Ramos,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,15,3578.27,286.26
SO44634,11/05/2018,Sheena Raji,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,11,3578.27,286.26
SO44733,29/05/2018,Ronald Suri,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,29,3578.27,286.26
SO44621,09/05/2018,Danny Alonso,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,9,3578.27,286.26
SO44635,11/05/2018,Thomas Powell,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,11,3578.27,286.26
SO44697,22/05/2018,Felicia Gomez,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,22,3578.27,286.26
SO44609,07/05/2018,Brent Huang,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,7,3578.27,286.26
SO44664,15/05/2018,Carolyn Suarez,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,15,3578.27,286.26
SO44596,05/05/2018,Eduardo Harris,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,5,3578.27,286.26
SO44718,26/05/2018,Alisha Zhu,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,26,3578.27,286.26
SO44709,24/05/2018,Arthur Smith,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,24,3578.27,286.26
SO44610,07/05/2018,Tony Sharma,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,7,3578.27,286.26
SO44737,30/05/2018,Christine Pal,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,30,3578.27,286.26
SO44600,06/05/2018,Cesar Sai,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,6,3578.27,286.26
SO44688,20/05/2018,Lindsay Chande,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,20,3578.27,286.26
SO44670,16/05/2018,Misty Goel,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,16,3578.27,286.26
SO44640,12/05/2018,Terrence Raje,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,12,3578.27,286.26
SO44711,25/05/2018,Pedro Moreno,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,25,3578.27,286.26
SO44685,19/05/2018,Alison Chander,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,19,3578.27,286.26
SO44594,05/05/2018,Jeremiah Hall,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,5,3578.27,286.26
SO44732,29/05/2018,Ricky Sanz,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,29,3578.27,286.26
SO44738,30/05/2018,Alvin Sun,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,30,3578.27,286.26
SO44696,21/05/2018,Larry Martin,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,21,3578.27,286.26
SO44641,12/05/2018,Rachel Griffin,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,12,3578.27,286.26
SO44702,23/05/2018,Jodi Sharma,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,23,3578.27,286.26
SO44671,16/05/2018,Preston Chapman,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,16,3578.27,286.26
SO44689,20/05/2018,Wendy Torres,Pacific,Australia,Australia,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,20,3578.27,286.26
SO44626,10/05/2018,Autumn Lin,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,10,3578.27,286.26
SO44727,28/05/2018,Natalie Moore,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,28,3578.27,286.26
SO44656,14/05/2018,Heather Yang,Pacific,Australia,Australia,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,14,3578.27,286.26
SO44933,17/06/2018,Alexa Murphy,Pacific,Australia,Australia,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,17,3578.27,286.26
SO44922,15/06/2018,Terry Lal,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,15,3578.27,286.26
SO44814,01/06/2018,Jaclyn Li,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,1,3578.27,286.26
SO44903,13/06/2018,Carl Deng,Pacific,Australia,Australia,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,13,3578.27,286.26
SO44861,07/06/2018,Daisy Suarez,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,7,3578.27,286.26
SO44883,10/06/2018,Trisha Li,Pacific,Australia,Australia,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,10,3578.27,286.26
