SalesOrderNumber,Date,Customer,Territory,Country,Region,Product,Subcategory,Category,Cost,Quantity,Price,Tax
SO74505,2021-01-09,Jay Srini,Pacific,Australia,Australia,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,9,4.99,0.40
SO74372,2021-01-05,Kellie Diaz,Pacific,Australia,Australia,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing,41.57,5,53.99,4.32
SO74604,2021-01-12,Russell Goel,North America,United States,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,12,4.99,0.40
SO74604,2021-01-12,Russell Goel,North America,United States,Southwest,Hydration Pack - 70 oz.,Hydration Packs,Accessories,20.57,12,54.99,4.40
SO74604,2021-01-12,Russell Goel,North America,United States,Southwest,Bike Wash - Dissolver,Cleaners,Accessories,2.97,12,7.95,0.64
SO74568,2021-01-11,Alexandria Bryant,North America,United States,Southwest,"Classic Vest, M",Vests,Clothing,23.75,11,63.50,5.08
SO74568,2021-01-11,Alexandria Bryant,North America,United States,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,11,4.99,0.40
SO74722,2021-01-16,Edwin Wu,Pacific,Australia,Australia,LL Road Tire,Tires and Tubes,Accessories,8.04,16,21.49,1.72
SO74666,2021-01-14,Miguel Gonzalez,North America,United States,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,14,4.99,0.40
SO74735,2021-01-16,Rachel Johnson,North America,United States,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,16,4.99,0.40
SO74735,2021-01-16,Rachel Johnson,North America,United States,Southwest,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,16,34.99,2.80
SO74506,2021-01-09,Joy Gutierrez,Pacific,Australia,Australia,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,9,4.99,0.40
SO74506,2021-01-09,Joy Gutierrez,Pacific,Australia,Australia,ML Mountain Tire,Tires and Tubes,Accessories,11.22,9,29.99,2.40
SO74506,2021-01-09,Joy Gutierrez,Pacific,Australia,Australia,"Racing Socks, M",Socks,Clothing,3.36,9,8.99,0.72
SO74352,2021-01-04,Hannah Ross,North America,United States,Northwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,4,4.99,0.40
SO74352,2021-01-04,Hannah Ross,North America,United States,Northwest,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,38.49,4,49.99,4.00
SO74352,2021-01-04,Hannah Ross,North America,United States,Northwest,"Half-Finger Gloves, S",Gloves,Clothing,9.16,4,24.49,1.96
SO74802,2021-01-18,Darren Rodriguez,North America,United States,Northwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,18,4.99,0.40
SO75013,2021-01-25,Timothy Peterson,North America,United States,Southwest,"Women's Mountain Shorts, M",Shorts,Clothing,26.18,25,69.99,5.60
SO75013,2021-01-25,Timothy Peterson,North America,United States,Southwest,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,41.57,25,53.99,4.32
SO74897,2021-01-21,Carol Scott,North America,United States,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,21,4.99,0.40
SO74897,2021-01-21,Carol Scott,North America,United States,Southwest,AWC Logo Cap,Caps,Clothing,6.92,21,8.99,0.72
SO74319,2021-01-03,Edward Baker,North America,United States,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,3,4.99,0.40
SO74319,2021-01-03,Edward Baker,North America,United States,Southwest,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,3,34.99,2.80
SO74319,2021-01-03,Edward Baker,North America,United States,Southwest,"Classic Vest, S",Vests,Clothing,23.75,3,63.50,5.08
SO75103,2021-01-28,Albert Castro,North America,United States,Southeast,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,28,4.99,0.40
SO75103,2021-01-28,Albert Castro,North America,United States,Southeast,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,28,34.99,2.80
SO75011,2021-01-25,Donald Kapoor,North America,Canada,Canada,ML Mountain Tire,Tires and Tubes,Accessories,11.22,25,29.99,2.40
SO74295,2021-01-02,Donald Kapoor,North America,Canada,Canada,Fender Set - Mountain,Fenders,Accessories,8.22,2,21.98,1.76
SO74489,2021-01-08,Muniraju Pulipalyam,North America,United States,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,8,4.99,0.40
SO74902,2021-01-21,Mitchell Rai,Europe,France,France,ML Mountain Tire,Tires and Tubes,Accessories,11.22,21,29.99,2.40
SO74902,2021-01-21,Mitchell Rai,Europe,France,France,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,21,2.29,0.18
SO74399,2021-01-05,Brianna Thompson,North America,Canada,Canada,Fender Set - Mountain,Fenders,Accessories,8.22,5,21.98,1.76
SO74399,2021-01-05,Brianna Thompson,North America,Canada,Canada,Mountain Bottle Cage,Bottles and Cages,Accessories,3.74,5,9.99,0.80
SO74399,2021-01-05,Brianna Thompson,North America,Canada,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,5,4.99,0.40
SO74399,2021-01-05,Brianna Thompson,North America,Canada,Canada,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,5,34.99,2.80
SO74399,2021-01-05,Brianna Thompson,North America,Canada,Canada,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,38.49,5,49.99,4.00
SO74399,2021-01-05,Brianna Thompson,North America,Canada,Canada,"Half-Finger Gloves, S",Gloves,Clothing,9.16,5,24.49,1.96
SO74985,2021-01-24,Brian Sanders,North America,United States,Northwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,24,4.99,0.40
SO75045,2021-01-26,Isabelle Bennett,North America,Canada,Canada,"Women's Mountain Shorts, M",Shorts,Clothing,26.18,26,69.99,5.60
SO75045,2021-01-26,Isabelle Bennett,North America,Canada,Canada,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,41.57,26,53.99,4.32
SO74534,2021-01-10,Emma Diaz,Pacific,Australia,Australia,Fender Set - Mountain,Fenders,Accessories,8.22,10,21.98,1.76
SO74534,2021-01-10,Emma Diaz,Pacific,Australia,Australia,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing,41.57,10,53.99,4.32
SO74504,2021-01-09,Alberto Suarez,Pacific,Australia,Australia,ML Mountain Tire,Tires and Tubes,Accessories,11.22,9,29.99,2.40
SO74504,2021-01-09,Alberto Suarez,Pacific,Australia,Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,9,4.99,0.40
SO74341,2021-01-04,Johnathan Arthur,Pacific,Australia,Australia,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,4,2.29,0.18
SO75063,2021-01-27,Zachary Jai,Pacific,Australia,Australia,LL Road Tire,Tires and Tubes,Accessories,8.04,27,21.49,1.72
SO75063,2021-01-27,Zachary Jai,Pacific,Australia,Australia,Road Tire Tube,Tires and Tubes,Accessories,1.49,27,3.99,0.32
SO75063,2021-01-27,Zachary Jai,Pacific,Australia,Australia,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,27,34.99,2.80
SO75063,2021-01-27,Zachary Jai,Pacific,Australia,Australia,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing,41.57,27,53.99,4.32
SO74558,2021-01-11,Don Guo,Pacific,Australia,Australia,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,11,2.29,0.18
SO74652,2021-01-14,Gabrielle Stewart,Pacific,Australia,Australia,LL Road Tire,Tires and Tubes,Accessories,8.04,14,21.49,1.72
SO74652,2021-01-14,Gabrielle Stewart,Pacific,Australia,Australia,Road Tire Tube,Tires and Tubes,Accessories,1.49,14,3.99,0.32
SO74652,2021-01-14,Gabrielle Stewart,Pacific,Australia,Australia,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,14,34.99,2.80
SO74820,2021-01-19,Olivia Stewart,North America,Canada,Canada,Road Tire Tube,Tires and Tubes,Accessories,1.49,19,3.99,0.32
SO74820,2021-01-19,Olivia Stewart,North America,Canada,Canada,HL Road Tire,Tires and Tubes,Accessories,12.19,19,32.60,2.61
SO74820,2021-01-19,Olivia Stewart,North America,Canada,Canada,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,19,34.99,2.80
SO74820,2021-01-19,Olivia Stewart,North America,Canada,Canada,"Half-Finger Gloves, M",Gloves,Clothing,9.16,19,24.49,1.96
SO75120,2021-01-28,Olivia Stewart,North America,Canada,Canada,Fender Set - Mountain,Fenders,Accessories,8.22,28,21.98,1.76
SO75120,2021-01-28,Olivia Stewart,North America,Canada,Canada,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,41.57,28,53.99,4.32
SO75120,2021-01-28,Olivia Stewart,North America,Canada,Canada,AWC Logo Cap,Caps,Clothing,6.92,28,8.99,0.72
SO75123,2021-01-28,Devin Phillips,North America,Canada,Canada,Fender Set - Mountain,Fenders,Accessories,8.22,28,21.98,1.76
SO75123,2021-01-28,Devin Phillips,North America,Canada,Canada,All-Purpose Bike Stand,Bike Stands,Accessories,59.47,28,159.00,12.72
SO75123,2021-01-28,Devin Phillips,North America,Canada,Canada,AWC Logo Cap,Caps,Clothing,6.92,28,8.99,0.72
SO75048,2021-01-26,Justin Flores,North America,United States,Southwest,"Women's Mountain Shorts, S",Shorts,Clothing,26.18,26,69.99,5.60
SO75048,2021-01-26,Justin Flores,North America,United States,Southwest,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing,41.57,26,53.99,4.32
SO75048,2021-01-26,Justin Flores,North America,United States,Southwest,AWC Logo Cap,Caps,Clothing,6.92,26,8.99,0.72
SO74898,2021-01-21,Evan Murphy,North America,United States,Northwest,"Women's Mountain Shorts, M",Shorts,Clothing,26.18,21,69.99,5.60
SO74898,2021-01-21,Evan Murphy,North America,United States,Northwest,AWC Logo Cap,Caps,Clothing,6.92,21,8.99,0.72
SO75080,2021-01-27,Tracy Simpson,North America,United States,Northwest,"Classic Vest, M",Vests,Clothing,23.75,27,63.50,5.08
SO75080,2021-01-27,Tracy Simpson,North America,United States,Northwest,"Women's Mountain Shorts, L",Shorts,Clothing,26.18,27,69.99,5.60
SO74864,2021-01-20,Kristy Hernandez,North America,United States,Northwest,"Women's Mountain Shorts, S",Shorts,Clothing,26.18,20,69.99,5.60
SO74864,2021-01-20,Kristy Hernandez,North America,United States,Northwest,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing,38.49,20,49.99,4.00
SO74864,2021-01-20,Kristy Hernandez,North America,United States,Northwest,AWC Logo Cap,Caps,Clothing,6.92,20,8.99,0.72
SO74318,2021-01-03,Deb Hughes,North America,United States,Northwest,"Women's Mountain Shorts, M",Shorts,Clothing,26.18,3,69.99,5.60
SO74318,2021-01-03,Deb Hughes,North America,United States,Northwest,AWC Logo Cap,Caps,Clothing,6.92,3,8.99,0.72
SO74318,2021-01-03,Deb Hughes,North America,United States,Northwest,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,41.57,3,53.99,4.32
SO74896,2021-01-21,Ana Barnes,North America,United States,Northwest,"Women's Mountain Shorts, S",Shorts,Clothing,26.18,21,69.99,5.60
SO74804,2021-01-18,Jonathan Young,North America,United States,Southwest,"Women's Mountain Shorts, L",Shorts,Clothing,26.18,18,69.99,5.60
SO74804,2021-01-18,Jonathan Young,North America,United States,Southwest,AWC Logo Cap,Caps,Clothing,6.92,18,8.99,0.72
SO74804,2021-01-18,Jonathan Young,North America,United States,Southwest,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,38.49,18,49.99,4.00
SO75041,2021-01-26,Alexandre Lobao,North America,Canada,Canada,ML Mountain Tire,Tires and Tubes,Accessories,11.22,26,29.99,2.40
SO75041,2021-01-26,Alexandre Lobao,North America,Canada,Canada,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,26,2.29,0.18
SO75041,2021-01-26,Alexandre Lobao,North America,Canada,Canada,Hitch Rack - 4-Bike,Bike Racks,Accessories,44.88,26,120.00,9.60
SO74930,2021-01-22,Hunter McDonald,North America,United States,Southwest,"Women's Mountain Shorts, S",Shorts,Clothing,26.18,22,69.99,5.60
SO74636,2021-01-13,Chloe Hernandez,North America,United States,Northwest,"Women's Mountain Shorts, M",Shorts,Clothing,26.18,13,69.99,5.60
SO74636,2021-01-13,Chloe Hernandez,North America,United States,Northwest,AWC Logo Cap,Caps,Clothing,6.92,13,8.99,0.72
SO74823,2021-01-19,Richard Turner,North America,United States,Southwest,"Women's Mountain Shorts, S",Shorts,Clothing,26.18,19,69.99,5.60
SO74823,2021-01-19,Richard Turner,North America,United States,Southwest,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,41.57,19,53.99,4.32
SO74637,2021-01-13,Anna Cox,North America,United States,Northwest,"Women's Mountain Shorts, M",Shorts,Clothing,26.18,13,69.99,5.60
SO74738,2021-01-16,Makayla Blue,North America,Canada,Canada,Fender Set - Mountain,Fenders,Accessories,8.22,16,21.98,1.76
SO74738,2021-01-16,Makayla Blue,North America,Canada,Canada,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,16,2.29,0.18
SO74601,2021-01-12,Arianna Watson,North America,United States,Southwest,AWC Logo Cap,Caps,Clothing,6.92,12,8.99,0.72
SO74601,2021-01-12,Arianna Watson,North America,United States,Southwest,"Women's Mountain Shorts, M",Shorts,Clothing,26.18,12,69.99,5.60
SO74868,2021-01-20,Jessica Jones,Europe,Germany,Germany,LL Mountain Tire,Tires and Tubes,Accessories,9.35,20,24.99,2.00
SO74675,2021-01-14,George Rodriguez,Europe,United Kingdom,United Kingdom,Fender Set - Mountain,Fenders,Accessories,8.22,14,21.98,1.76
SO74675,2021-01-14,George Rodriguez,Europe,United Kingdom,United Kingdom,"Classic Vest, M",Vests,Clothing,23.75,14,63.50,5.08
SO74806,2021-01-18,Gabrielle Kelly,Europe,France,France,LL Mountain Tire,Tires and Tubes,Accessories,9.35,18,24.99,2.00
SO74806,2021-01-18,Gabrielle Kelly,Europe,France,France,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,18,4.99,0.40
SO74806,2021-01-18,Gabrielle Kelly,Europe,France,France,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,18,34.99,2.80
SO75111,2021-01-28,Tamara Lu,Europe,United Kingdom,United Kingdom,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,28,4.99,0.40
SO75111,2021-01-28,Tamara Lu,Europe,United Kingdom,United Kingdom,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,28,34.99,2.80
SO75111,2021-01-28,Tamara Lu,Europe,United Kingdom,United Kingdom,AWC Logo Cap,Caps,Clothing,6.92,28,8.99,0.72
SO74937,2021-01-23,Tommy Chander,Pacific,Australia,Australia,Fender Set - Mountain,Fenders,Accessories,8.22,23,21.98,1.76
SO74937,2021-01-23,Tommy Chander,Pacific,Australia,Australia,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing,41.57,23,53.99,4.32
SO74257,2021-01-01,Warren Yuan,Pacific,Australia,Australia,Fender Set - Mountain,Fenders,Accessories,8.22,1,21.98,1.76
SO74850,2021-01-20,Mariah James,Pacific,Australia,Australia,Touring Tire,Tires and Tubes,Accessories,10.84,20,28.99,2.32
SO74850,2021-01-20,Mariah James,Pacific,Australia,Australia,Touring Tire Tube,Tires and Tubes,Accessories,1.87,20,4.99,0.40
SO74850,2021-01-20,Mariah James,Pacific,Australia,Australia,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,20,34.99,2.80
SO74457,2021-01-07,Maria Bailey,North America,Canada,Canada,Fender Set - Mountain,Fenders,Accessories,8.22,7,21.98,1.76
SO74457,2021-01-07,Maria Bailey,North America,Canada,Canada,"Racing Socks, L",Socks,Clothing,3.36,7,8.99,0.72
SO74650,2021-01-13,Mariah Sanchez,North America,Canada,Canada,"Racing Socks, M",Socks,Clothing,3.36,13,8.99,0.72
SO74650,2021-01-13,Mariah Sanchez,North America,Canada,Canada,Fender Set - Mountain,Fenders,Accessories,8.22,13,21.98,1.76
SO74954,2021-01-23,Neil Carlson,North America,United States,Southwest,"Women's Mountain Shorts, S",Shorts,Clothing,26.18,23,69.99,5.60
SO74954,2021-01-23,Neil Carlson,North America,United States,Southwest,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,38.49,23,49.99,4.00
SO74692,2021-01-15,Alyssa Ward,Pacific,Australia,Australia,HL Mountain Tire,Tires and Tubes,Accessories,13.09,15,35.00,2.80
SO74692,2021-01-15,Alyssa Ward,Pacific,Australia,Australia,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,15,4.99,0.40
SO74576,2021-01-11,Sylvia Spencer,Europe,France,France,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,11,4.99,0.40
SO74576,2021-01-11,Sylvia Spencer,Europe,France,France,"Sport-100 Helmet, Blue",Helmets,Accessories,13.09,11,34.99,2.80
SO74677,2021-01-14,Sara Nelson,Europe,Germany,Germany,Road Tire Tube,Tires and Tubes,Accessories,1.49,14,3.99,0.32
SO74677,2021-01-14,Sara Nelson,Europe,Germany,Germany,ML Road Tire,Tires and Tubes,Accessories,9.35,14,24.99,2.00
SO74677,2021-01-14,Sara Nelson,Europe,Germany,Germany,Hydration Pack - 70 oz.,Hydration Packs,Accessories,20.57,14,54.99,4.40
SO74577,2021-01-11,Alvin Zhao,Europe,United Kingdom,United Kingdom,LL Road Tire,Tires and Tubes,Accessories,8.04,11,21.49,1.72
SO74577,2021-01-11,Alvin Zhao,Europe,United Kingdom,United Kingdom,Road Tire Tube,Tires and Tubes,Accessories,1.49,11,3.99,0.32
SO74577,2021-01-11,Alvin Zhao,Europe,United Kingdom,United Kingdom,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,11,2.29,0.18
SO74869,2021-01-20,Dominic Chandra,Europe,Germany,Germany,ML Mountain Tire,Tires and Tubes,Accessories,11.22,20,29.99,2.40
SO74869,2021-01-20,Dominic Chandra,Europe,Germany,Germany,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,20,4.99,0.40
SO74869,2021-01-20,Dominic Chandra,Europe,Germany,Germany,Fender Set - Mountain,Fenders,Accessories,8.22,20,21.98,1.76
SO74869,2021-01-20,Dominic Chandra,Europe,Germany,Germany,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,20,4.99,0.40
SO74869,2021-01-20,Dominic Chandra,Europe,Germany,Germany,Mountain Bottle Cage,Bottles and Cages,Accessories,3.74,20,9.99,0.80
SO74869,2021-01-20,Dominic Chandra,Europe,Germany,Germany,"Sport-100 Helmet, Blue",Helmets,Accessories,13.09,20,34.99,2.80
SO74869,2021-01-20,Dominic Chandra,Europe,Germany,Germany,AWC Logo Cap,Caps,Clothing,6.92,20,8.99,0.72
SO74493,2021-01-08,Sarah Alexander,North America,Canada,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,8,4.99,0.40
SO74493,2021-01-08,Sarah Alexander,North America,Canada,Canada,"Sport-100 Helmet, Blue",Helmets,Accessories,13.09,8,34.99,2.80
SO74500,2021-01-08,Valerie Cai,Europe,France,France,Road Tire Tube,Tires and Tubes,Accessories,1.49,8,3.99,0.32
SO74500,2021-01-08,Valerie Cai,Europe,France,France,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,8,34.99,2.80
SO74749,2021-01-16,Melanie Price,Europe,United Kingdom,United Kingdom,Touring Tire,Tires and Tubes,Accessories,10.84,16,28.99,2.32
SO74749,2021-01-16,Melanie Price,Europe,United Kingdom,United Kingdom,Touring Tire Tube,Tires and Tubes,Accessories,1.87,16,4.99,0.40
SO74749,2021-01-16,Melanie Price,Europe,United Kingdom,United Kingdom,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,16,34.99,2.80
SO74749,2021-01-16,Melanie Price,Europe,United Kingdom,United Kingdom,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,38.49,16,49.99,4.00
SO74833,2021-01-19,Stanley Prasad,Europe,France,France,Road Tire Tube,Tires and Tubes,Accessories,1.49,19,3.99,0.32
SO74833,2021-01-19,Stanley Prasad,Europe,France,France,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,19,2.29,0.18
SO74327,2021-01-03,Hannah Flores,North America,Canada,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,3,4.99,0.40
SO74327,2021-01-03,Hannah Flores,North America,Canada,Canada,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,3,34.99,2.80
SO74787,2021-01-18,Deanna Rubio,Pacific,Australia,Australia,LL Road Tire,Tires and Tubes,Accessories,8.04,18,21.49,1.72
SO74787,2021-01-18,Deanna Rubio,Pacific,Australia,Australia,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,18,2.29,0.18
SO74657,2021-01-14,Todd Ma,Pacific,Australia,Australia,Touring Tire,Tires and Tubes,Accessories,10.84,14,28.99,2.32
SO74657,2021-01-14,Todd Ma,Pacific,Australia,Australia,Touring Tire Tube,Tires and Tubes,Accessories,1.87,14,4.99,0.40
SO74657,2021-01-14,Todd Ma,Pacific,Australia,Australia,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,41.57,14,53.99,4.32
SO74970,2021-01-24,Bethany Luo,Pacific,Australia,Australia,Road Tire Tube,Tires and Tubes,Accessories,1.49,24,3.99,0.32
SO74970,2021-01-24,Bethany Luo,Pacific,Australia,Australia,LL Road Tire,Tires and Tubes,Accessories,8.04,24,21.49,1.72
SO74651,2021-01-14,Jake Li,Pacific,Australia,Australia,LL Road Tire,Tires and Tubes,Accessories,8.04,14,21.49,1.72
SO75089,2021-01-28,Kristi Fernandez,Pacific,Australia,Australia,LL Road Tire,Tires and Tubes,Accessories,8.04,28,21.49,1.72
SO75089,2021-01-28,Kristi Fernandez,Pacific,Australia,Australia,Road Tire Tube,Tires and Tubes,Accessories,1.49,28,3.99,0.32
SO75089,2021-01-28,Kristi Fernandez,Pacific,Australia,Australia,"Sport-100 Helmet, Blue",Helmets,Accessories,13.09,28,34.99,2.80
SO74340,2021-01-04,Alyssa Martin,Pacific,Australia,Australia,Touring Tire Tube,Tires and Tubes,Accessories,1.87,4,4.99,0.40
SO74340,2021-01-04,Alyssa Martin,Pacific,Australia,Australia,Touring Tire,Tires and Tubes,Accessories,10.84,4,28.99,2.32
SO74340,2021-01-04,Alyssa Martin,Pacific,Australia,Australia,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,4,34.99,2.80
SO74340,2021-01-04,Alyssa Martin,Pacific,Australia,Australia,"Half-Finger Gloves, M",Gloves,Clothing,9.16,4,24.49,1.96
SO74476,2021-01-08,Tabitha Hernandez,Pacific,Australia,Australia,Touring Tire,Tires and Tubes,Accessories,10.84,8,28.99,2.32
SO74476,2021-01-08,Tabitha Hernandez,Pacific,Australia,Australia,Touring Tire Tube,Tires and Tubes,Accessories,1.87,8,4.99,0.40
SO74725,2021-01-16,Wesley Zhu,Pacific,Australia,Australia,Touring Tire,Tires and Tubes,Accessories,10.84,16,28.99,2.32
SO74725,2021-01-16,Wesley Zhu,Pacific,Australia,Australia,Touring Tire Tube,Tires and Tubes,Accessories,1.87,16,4.99,0.40
SO74725,2021-01-16,Wesley Zhu,Pacific,Australia,Australia,Hydration Pack - 70 oz.,Hydration Packs,Accessories,20.57,16,54.99,4.40
SO75005,2021-01-25,Richard Walker,North America,Canada,Canada,Road Tire Tube,Tires and Tubes,Accessories,1.49,25,3.99,0.32
SO75005,2021-01-25,Richard Walker,North America,Canada,Canada,LL Road Tire,Tires and Tubes,Accessories,8.04,25,21.49,1.72
SO75005,2021-01-25,Richard Walker,North America,Canada,Canada,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,25,2.29,0.18
SO74367,2021-01-05,Jarrod Perez,Pacific,Australia,Australia,ML Mountain Tire,Tires and Tubes,Accessories,11.22,5,29.99,2.40
SO74367,2021-01-05,Jarrod Perez,Pacific,Australia,Australia,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,5,4.99,0.40
SO74367,2021-01-05,Jarrod Perez,Pacific,Australia,Australia,Fender Set - Mountain,Fenders,Accessories,8.22,5,21.98,1.76
SO74367,2021-01-05,Jarrod Perez,Pacific,Australia,Australia,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,5,2.29,0.18
SO74519,2021-01-09,Devin Cooper,North America,United States,Northwest,AWC Logo Cap,Caps,Clothing,6.92,9,8.99,0.72
SO74519,2021-01-09,Devin Cooper,North America,United States,Northwest,"Women's Mountain Shorts, L",Shorts,Clothing,26.18,9,69.99,5.60
SO74877,2021-01-21,Ebony Madan,Pacific,Australia,Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,21,4.99,0.40
SO74877,2021-01-21,Ebony Madan,Pacific,Australia,Australia,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing,41.57,21,53.99,4.32
SO74586,2021-01-12,Marshall Xie,Pacific,Australia,Australia,LL Road Tire,Tires and Tubes,Accessories,8.04,12,21.49,1.72
SO74586,2021-01-12,Marshall Xie,Pacific,Australia,Australia,Road Tire Tube,Tires and Tubes,Accessories,1.49,12,3.99,0.32
SO74586,2021-01-12,Marshall Xie,Pacific,Australia,Australia,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,12,34.99,2.80
SO74586,2021-01-12,Marshall Xie,Pacific,Australia,Australia,"Half-Finger Gloves, L",Gloves,Clothing,9.16,12,24.49,1.96
SO74454,2021-01-07,Paige Powell,North America,United States,Northwest,"Women's Mountain Shorts, L",Shorts,Clothing,26.18,7,69.99,5.60
SO74768,2021-01-17,Faith Foster,North America,Canada,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,17,4.99,0.40
SO74768,2021-01-17,Faith Foster,North America,Canada,Canada,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,17,2.29,0.18
SO75102,2021-01-28,Evan Baker,North America,United States,Northwest,"Women's Mountain Shorts, L",Shorts,Clothing,26.18,28,69.99,5.60
SO75102,2021-01-28,Evan Baker,North America,United States,Northwest,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,38.49,28,49.99,4.00
SO74665,2021-01-14,Ricky Jimenez,North America,United States,Southwest,"Women's Mountain Shorts, M",Shorts,Clothing,26.18,14,69.99,5.60
SO74665,2021-01-14,Ricky Jimenez,North America,United States,Southwest,AWC Logo Cap,Caps,Clothing,6.92,14,8.99,0.72
SO74665,2021-01-14,Ricky Jimenez,North America,United States,Southwest,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing,38.49,14,49.99,4.00
SO74774,2021-01-17,Claudia McDonald,Europe,Germany,Germany,ML Road Tire,Tires and Tubes,Accessories,9.35,17,24.99,2.00
SO74774,2021-01-17,Claudia McDonald,Europe,Germany,Germany,Road Tire Tube,Tires and Tubes,Accessories,1.49,17,3.99,0.32
SO74774,2021-01-17,Claudia McDonald,Europe,Germany,Germany,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,38.49,17,49.99,4.00
SO74678,2021-01-14,Javier Sanz,Europe,France,France,ML Road Tire,Tires and Tubes,Accessories,9.35,14,24.99,2.00
SO74356,2021-01-04,Jimmy Gomez,Europe,Germany,Germany,Road Tire Tube,Tires and Tubes,Accessories,1.49,4,3.99,0.32
SO74356,2021-01-04,Jimmy Gomez,Europe,Germany,Germany,ML Road Tire,Tires and Tubes,Accessories,9.35,4,24.99,2.00
SO74356,2021-01-04,Jimmy Gomez,Europe,Germany,Germany,"Sport-100 Helmet, Blue",Helmets,Accessories,13.09,4,34.99,2.80
SO74356,2021-01-04,Jimmy Gomez,Europe,Germany,Germany,AWC Logo Cap,Caps,Clothing,6.92,4,8.99,0.72
SO74421,2021-01-06,Darrell Lal,Pacific,Australia,Australia,Road Bottle Cage,Bottles and Cages,Accessories,3.36,6,8.99,0.72
