SalesOrderNumber,Date,Customer,Territory,Country,Region,Product,Subcategory,Category,Cost,Quantity,Price,Tax
SO50787,2019-11-29,Alberto Serrano,Pacific,Australia,Australia,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,29,2049.10,163.93
SO51068,2019-12-26,Katrina Shen,Pacific,Australia,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,26,2049.10,163.93
SO51049,2019-12-24,Bridget Kumar,Pacific,Australia,Australia,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,24,2049.10,163.93
SO50820,2019-12-03,Natasha Blanco,Pacific,Australia,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,3,2049.10,163.93
SO50103,2019-10-19,Danielle Ward,North America,United States,Northwest,"Road-650 Red, 60",Road Bikes,Bikes,486.71,19,782.99,62.64
SO51008,2019-12-20,Naomi Alonso,Pacific,Australia,Australia,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,20,2071.42,165.71
SO50852,2019-12-05,Omar He,Pacific,Australia,Australia,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,5,2049.10,163.93
SO51050,2019-12-24,Manuel Martinez,Pacific,Australia,Australia,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,24,2071.42,165.71
SO50901,2019-12-10,Tabitha Kovar,Pacific,Australia,Australia,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,10,2071.42,165.71
SO50057,2019-10-14,Rebecca Green,North America,United States,Northwest,"Road-650 Red, 60",Road Bikes,Bikes,486.71,14,782.99,62.64
SO49952,2019-10-04,Natalie Peterson,North America,United States,Northwest,"Road-650 Black, 58",Road Bikes,Bikes,486.71,4,782.99,62.64
SO50041,2019-10-12,Luis Shan,North America,United States,Southwest,"Road-650 Black, 48",Road Bikes,Bikes,486.71,12,782.99,62.64
SO50056,2019-10-14,Haley Gray,North America,United States,Northwest,"Road-650 Red, 62",Road Bikes,Bikes,486.71,14,782.99,62.64
SO50098,2019-10-18,Caleb Wright,North America,United States,Northwest,"Road-650 Red, 52",Road Bikes,Bikes,486.71,18,782.99,62.64
SO50122,2019-10-21,Megan Brown,North America,United States,Southwest,"Road-650 Black, 48",Road Bikes,Bikes,486.71,21,782.99,62.64
SO50136,2019-10-22,Mackenzie Carter,North America,United States,Northwest,"Road-650 Red, 58",Road Bikes,Bikes,486.71,22,782.99,62.64
SO49903,2019-09-28,Taylor Anderson,North America,United States,Northwest,"Road-650 Red, 48",Road Bikes,Bikes,486.71,28,782.99,62.64
SO50099,2019-10-18,Oscar Henderson,North America,United States,Southwest,"Road-650 Red, 58",Road Bikes,Bikes,486.71,18,782.99,62.64
SO49931,2019-10-01,Joe Moreno,North America,United States,Northwest,"Road-650 Red, 52",Road Bikes,Bikes,486.71,1,782.99,62.64
SO50073,2019-10-15,Sriniwa Narayanan,North America,United States,Southwest,"Road-650 Black, 44",Road Bikes,Bikes,486.71,15,782.99,62.64
SO50137,2019-10-22,Isabel Price,North America,United States,Southwest,"Road-650 Black, 48",Road Bikes,Bikes,486.71,22,782.99,62.64
SO50160,2019-10-24,Hailey Richardson,North America,United States,Southwest,"Road-650 Red, 58",Road Bikes,Bikes,486.71,24,782.99,62.64
SO49904,2019-09-28,Maurice Xie,North America,United States,Northwest,"Road-650 Black, 48",Road Bikes,Bikes,486.71,28,782.99,62.64
SO50351,2019-10-30,Garrett Sanchez,North America,United States,Northwest,"Road-650 Black, 62",Road Bikes,Bikes,486.71,30,782.99,62.64
SO50609,2019-11-24,Matthew Brown,North America,United States,Southwest,"Road-650 Red, 58",Road Bikes,Bikes,486.71,24,782.99,62.64
SO50651,2019-11-27,Amanda Richardson,North America,United States,Northwest,"Road-650 Black, 60",Road Bikes,Bikes,486.71,27,782.99,62.64
SO50571,2019-11-20,James Russell,North America,United States,Southwest,"Road-650 Black, 52",Road Bikes,Bikes,486.71,20,782.99,62.64
SO50330,2019-10-28,Pamela Srini,North America,United States,Northwest,"Road-650 Red, 60",Road Bikes,Bikes,486.71,28,782.99,62.64
SO50478,2019-11-10,Yolanda Xu,North America,United States,Northwest,"Road-650 Black, 44",Road Bikes,Bikes,486.71,10,782.99,62.64
SO50418,2019-11-04,Haley Cooper,North America,United States,Southwest,"Road-650 Red, 52",Road Bikes,Bikes,486.71,4,782.99,62.64
SO50572,2019-11-20,Ian James,North America,United States,Southwest,"Road-650 Red, 48",Road Bikes,Bikes,486.71,20,782.99,62.64
SO50391,2019-11-02,Taylor Bryant,North America,United States,Northwest,"Road-650 Black, 62",Road Bikes,Bikes,486.71,2,782.99,62.64
SO50392,2019-11-02,Robert Diaz,North America,United States,Northwest,"Road-650 Red, 48",Road Bikes,Bikes,486.71,2,782.99,62.64
SO50652,2019-11-27,Abigail Barnes,North America,United States,Southwest,"Road-650 Red, 44",Road Bikes,Bikes,486.71,27,782.99,62.64
SO50514,2019-11-15,Janice Bennett,North America,United States,Southwest,"Road-650 Black, 48",Road Bikes,Bikes,486.71,15,782.99,62.64
SO50632,2019-11-26,David Wilson,North America,United States,Southwest,"Road-650 Black, 58",Road Bikes,Bikes,486.71,26,782.99,62.64
SO50581,2019-11-21,Cassidy Ross,North America,United States,Southwest,"Road-650 Red, 44",Road Bikes,Bikes,486.71,21,782.99,62.64
SO50524,2019-11-16,Logan Bryant,North America,United States,Northwest,"Road-650 Red, 58",Road Bikes,Bikes,486.71,16,782.99,62.64
SO50331,2019-10-28,Alex Cox,North America,United States,Southwest,"Road-650 Red, 48",Road Bikes,Bikes,486.71,28,782.99,62.64
SO50393,2019-11-02,Roberto Ruiz,North America,United States,Northwest,"Road-650 Black, 60",Road Bikes,Bikes,486.71,2,782.99,62.64
SO49801,2019-09-26,Colin Wu,Europe,France,France,"Road-250 Black, 48",Road Bikes,Bikes,1320.68,26,2181.56,174.53
SO49599,2019-09-02,Donald Patel,Europe,France,France,"Road-250 Red, 44",Road Bikes,Bikes,1518.79,2,2443.35,195.47
SO49575,2019-08-31,Ricardo Raje,Europe,France,France,"Road-250 Red, 52",Road Bikes,Bikes,1518.79,31,2443.35,195.47
SO49703,2019-09-14,Omar Wang,Europe,France,France,"Road-250 Black, 44",Road Bikes,Bikes,1320.68,14,2181.56,174.53
SO49705,2019-09-14,Stanley Subram,Europe,France,France,"Road-250 Red, 52",Road Bikes,Bikes,1518.79,14,2443.35,195.47
SO47462,2019-03-01,Donna Deng,Europe,Germany,Germany,"Road-250 Black, 48",Road Bikes,Bikes,1320.68,1,2181.56,174.53
SO47494,2019-03-07,Gilbert Huang,Europe,Germany,Germany,"Road-250 Black, 44",Road Bikes,Bikes,1320.68,7,2181.56,174.53
SO47606,2019-03-22,Priscilla Pal,Europe,Germany,Germany,"Road-250 Black, 48",Road Bikes,Bikes,1320.68,22,2181.56,174.53
SO46779,2019-01-10,Karla Raji,Europe,United Kingdom,United Kingdom,"Road-250 Black, 52",Road Bikes,Bikes,1320.68,10,2181.56,174.53
SO49803,2019-09-26,Micah Xu,Europe,France,France,"Road-250 Red, 52",Road Bikes,Bikes,1518.79,26,2443.35,195.47
SO47491,2019-03-06,Tabitha Jimenez,Europe,Germany,Germany,"Road-250 Red, 48",Road Bikes,Bikes,1518.79,6,2443.35,195.47
SO46885,2019-01-23,Clinton Dominguez,Europe,United Kingdom,United Kingdom,"Road-250 Black, 44",Road Bikes,Bikes,1320.68,23,2181.56,174.53
SO50573,2019-11-20,Nichole Raji,North America,United States,Northwest,"Road-650 Red, 48",Road Bikes,Bikes,486.71,20,782.99,62.64
SO50344,2019-10-29,Grace Lewis,North America,United States,Northwest,"Road-650 Black, 62",Road Bikes,Bikes,486.71,29,782.99,62.64
SO50610,2019-11-24,Bailey Brooks,North America,United States,Southwest,"Road-650 Black, 44",Road Bikes,Bikes,486.71,24,782.99,62.64
SO50427,2019-11-05,Damien Lu,North America,United States,Northwest,"Road-650 Black, 60",Road Bikes,Bikes,486.71,5,782.99,62.64
SO50352,2019-10-30,Angela Hughes,North America,United States,Southwest,"Road-650 Black, 60",Road Bikes,Bikes,486.71,30,782.99,62.64
SO51032,2019-12-23,Katherine Green,North America,United States,Southwest,"Road-650 Red, 48",Road Bikes,Bikes,486.71,23,782.99,62.64
SO50965,2019-12-16,Evan Cooper,North America,United States,Northwest,"Road-650 Red, 48",Road Bikes,Bikes,486.71,16,782.99,62.64
SO50847,2019-12-05,Julio Moreno,North America,United States,Southwest,"Road-650 Red, 62",Road Bikes,Bikes,486.71,5,782.99,62.64
SO50966,2019-12-16,Marshall Deng,North America,United States,Southwest,"Road-650 Red, 58",Road Bikes,Bikes,486.71,16,782.99,62.64
SO51076,2019-12-27,Logan Rodriguez,North America,United States,Northwest,"Road-650 Red, 48",Road Bikes,Bikes,486.71,27,782.99,62.64
SO50831,2019-12-04,Ashley Walker,North America,United States,Southwest,"Road-650 Red, 62",Road Bikes,Bikes,486.71,4,782.99,62.64
SO50867,2019-12-07,Steven Cox,North America,United States,Southwest,"Road-650 Black, 52",Road Bikes,Bikes,486.71,7,782.99,62.64
SO50967,2019-12-16,Jennifer Watson,North America,United States,Southwest,"Road-650 Red, 58",Road Bikes,Bikes,486.71,16,782.99,62.64
SO50968,2019-12-16,Edward Gonzalez,North America,United States,Southwest,"Road-650 Red, 48",Road Bikes,Bikes,486.71,16,782.99,62.64
SO50791,2019-11-30,Sean Murphy,North America,United States,Northwest,"Road-650 Black, 48",Road Bikes,Bikes,486.71,30,782.99,62.64
SO50792,2019-11-30,Caitlin Bailey,North America,United States,Southwest,"Road-650 Red, 60",Road Bikes,Bikes,486.71,30,782.99,62.64
SO50891,2019-12-09,Kristopher Patel,North America,United States,Northwest,"Road-650 Black, 44",Road Bikes,Bikes,486.71,9,782.99,62.64
SO50935,2019-12-13,Gabrielle Morgan,North America,United States,Northwest,"Road-650 Red, 58",Road Bikes,Bikes,486.71,13,782.99,62.64
SO50899,2019-12-10,Alexis Ross,North America,United States,Southwest,"Road-650 Black, 58",Road Bikes,Bikes,486.71,10,782.99,62.64
SO50923,2019-12-12,Nathan Wright,North America,United States,Southwest,"Road-650 Black, 58",Road Bikes,Bikes,486.71,12,782.99,62.64
SO51057,2019-12-25,Devin Johnson,North America,United States,Southwest,"Road-650 Red, 48",Road Bikes,Bikes,486.71,25,782.99,62.64
SO50848,2019-12-05,Dalton Sanchez,North America,United States,Southwest,"Road-650 Black, 60",Road Bikes,Bikes,486.71,5,782.99,62.64
SO51017,2019-12-21,Nicole Kelly,North America,United States,Northwest,"Road-650 Red, 48",Road Bikes,Bikes,486.71,21,782.99,62.64
SO50801,2019-12-01,Savannah Campbell,North America,United States,Southwest,"Road-650 Black, 60",Road Bikes,Bikes,486.71,1,782.99,62.64
SO51005,2019-12-20,Eduardo Richardson,North America,United States,Southwest,"Road-650 Black, 48",Road Bikes,Bikes,486.71,20,782.99,62.64
SO50866,2019-12-07,David Taylor,North America,United States,Northwest,"Road-650 Black, 58",Road Bikes,Bikes,486.71,7,782.99,62.64
SO51067,2019-12-26,Isabelle Alexander,North America,United States,Southwest,"Road-650 Black, 44",Road Bikes,Bikes,486.71,26,782.99,62.64
SO50952,2019-12-15,Olivia Blue,North America,United States,Northwest,"Road-650 Black, 62",Road Bikes,Bikes,486.71,15,782.99,62.64
SO50821,2019-12-03,Jorge Sun,Pacific,Australia,Australia,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,3,2071.42,165.71
SO50849,2019-12-05,Byron Jiménez,Pacific,Australia,Australia,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,5,2049.10,163.93
SO50871,2019-12-07,Anne Vazquez,Pacific,Australia,Australia,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,7,2071.42,165.71
SO50893,2019-12-09,Cody Cooper,Pacific,Australia,Australia,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,9,2071.42,165.71
SO51009,2019-12-20,Abby Patel,Pacific,Australia,Australia,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,20,2071.42,165.71
SO50822,2019-12-03,Ian Allen,Pacific,Australia,Australia,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,3,2049.10,163.93
SO46759,2019-01-08,Erica Lin,Europe,United Kingdom,United Kingdom,"Road-250 Black, 44",Road Bikes,Bikes,1320.68,8,2181.56,174.53
SO46864,2019-01-20,Evelyn Sara,Europe,United Kingdom,United Kingdom,"Road-250 Black, 44",Road Bikes,Bikes,1320.68,20,2181.56,174.53
SO46721,2019-01-03,Robyn Gomez,Europe,United Kingdom,United Kingdom,"Road-250 Red, 52",Road Bikes,Bikes,1518.79,3,2443.35,195.47
SO49686,2019-09-12,Leonard Xu,Europe,France,France,"Road-250 Black, 52",Road Bikes,Bikes,1320.68,12,2181.56,174.53
SO49613,2019-09-04,Danny Gutierrez,Europe,France,France,"Road-250 Black, 48",Road Bikes,Bikes,1320.68,4,2181.56,174.53
SO46905,2019-01-26,Frederick Perez,Europe,United Kingdom,United Kingdom,"Road-250 Black, 48",Road Bikes,Bikes,1320.68,26,2181.56,174.53
SO46750,2019-01-07,Hector Ortega,Europe,United Kingdom,United Kingdom,"Road-250 Black, 52",Road Bikes,Bikes,1320.68,7,2181.56,174.53
SO50850,2019-12-05,Joan Jenkins,Pacific,Australia,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,5,2049.10,163.93
SO51079,2019-12-27,Javier Hernandez,Pacific,Australia,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,27,2049.10,163.93
SO50977,2019-12-17,Cindy Raman,Pacific,Australia,Australia,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,17,2071.42,165.71
SO50857,2019-12-06,Kathleen Gomez,Pacific,Australia,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,6,2049.10,163.93
SO51020,2019-12-21,Mindy Goldberg,Pacific,Australia,Australia,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,21,2071.42,165.71
SO50894,2019-12-09,Erika Hernandez,Pacific,Australia,Australia,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,9,2049.10,163.93
SO50954,2019-12-15,Jodi Deng,Pacific,Australia,Australia,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,15,2049.10,163.93
SO50858,2019-12-06,Willie Chande,Pacific,Australia,Australia,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,6,2071.42,165.71
SO50988,2019-12-18,Amy Liang,Pacific,Australia,Australia,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,18,2049.10,163.93
SO50944,2019-12-14,Dennis Lin,Pacific,Australia,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,14,2049.10,163.93
SO50768,2019-11-28,Michele Torres,Pacific,Australia,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,28,2049.10,163.93
SO51069,2019-12-26,Kyle Perez,Pacific,Australia,Australia,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,26,2049.10,163.93
SO47495,2019-03-07,Kurt Raheem,Europe,Germany,Germany,"Road-250 Red, 44",Road Bikes,Bikes,1518.79,7,2443.35,195.47
SO47579,2019-03-18,Heidi Prasad,Europe,Germany,Germany,"Road-250 Red, 58",Road Bikes,Bikes,1320.68,18,2181.56,174.53
SO47596,2019-03-20,Terrence Xie,Europe,Germany,Germany,"Road-250 Black, 44",Road Bikes,Bikes,1320.68,20,2181.56,174.53
SO46848,2019-01-18,Ross Martin,Europe,United Kingdom,United Kingdom,"Road-250 Red, 58",Road Bikes,Bikes,1320.68,18,2181.56,174.53
SO49583,2019-09-01,Warren Raje,Europe,France,France,"Road-250 Black, 52",Road Bikes,Bikes,1320.68,1,2181.56,174.53
SO49717,2019-09-15,Terrence Anand,Europe,France,France,"Road-250 Red, 44",Road Bikes,Bikes,1518.79,15,2443.35,195.47
SO49687,2019-09-12,Melanie Sanders,Europe,France,France,"Road-250 Red, 58",Road Bikes,Bikes,1320.68,12,2181.56,174.53
SO47845,2019-04-15,Cindy Lewis,Europe,Germany,Germany,"Road-250 Red, 48",Road Bikes,Bikes,1518.79,15,2443.35,195.47
SO47792,2019-04-09,Jordan Shan,Europe,Germany,Germany,"Road-250 Red, 48",Road Bikes,Bikes,1518.79,9,2443.35,195.47
SO47233,2019-02-17,Brendan Raje,Europe,United Kingdom,United Kingdom,"Road-250 Black, 58",Road Bikes,Bikes,1320.68,17,2181.56,174.53
SO47812,2019-04-11,Danny Jiménez,Europe,Germany,Germany,"Road-250 Black, 52",Road Bikes,Bikes,1320.68,11,2181.56,174.53
SO47747,2019-04-01,Bethany Lal,Europe,Germany,Germany,"Road-250 Red, 58",Road Bikes,Bikes,1320.68,1,2181.56,174.53
SO49672,2019-09-10,Ebony Sai,Europe,France,France,"Road-250 Black, 58",Road Bikes,Bikes,1320.68,10,2181.56,174.53
SO47101,2019-02-02,Gina Schmidt,Europe,United Kingdom,United Kingdom,"Road-250 Red, 58",Road Bikes,Bikes,1320.68,2,2181.56,174.53
SO49791,2019-09-25,Diana Navarro,Europe,France,France,"Road-250 Red, 52",Road Bikes,Bikes,1518.79,25,2443.35,195.47
SO49569,2019-08-30,Kathryn Xie,Europe,France,France,"Road-250 Red, 58",Road Bikes,Bikes,1320.68,30,2181.56,174.53
SO47890,2019-04-20,Eduardo Robinson,Europe,Germany,Germany,"Road-250 Red, 52",Road Bikes,Bikes,1518.79,20,2443.35,195.47
SO47824,2019-04-12,Edwin Chen,Europe,Germany,Germany,"Road-250 Red, 44",Road Bikes,Bikes,1518.79,12,2443.35,195.47
SO50109,2019-10-20,Lindsey Kumar,Europe,France,France,"Road-250 Black, 44",Road Bikes,Bikes,1320.68,20,2181.56,174.53
SO47779,2019-04-06,Tara Nath,Europe,Germany,Germany,"Road-250 Black, 48",Road Bikes,Bikes,1320.68,6,2181.56,174.53
SO47933,2019-04-26,Jerome Hernandez,Europe,Germany,Germany,"Road-250 Black, 44",Road Bikes,Bikes,1320.68,26,2181.56,174.53
SO47956,2019-04-29,Michele Gutierrez,Europe,Germany,Germany,"Road-250 Red, 48",Road Bikes,Bikes,1518.79,29,2443.35,195.47
SO47304,2019-02-24,Raul Deng,Europe,United Kingdom,United Kingdom,"Road-250 Black, 58",Road Bikes,Bikes,1320.68,24,2181.56,174.53
SO50176,2019-10-26,Marie Martinez,Europe,France,France,"Road-250 Red, 58",Road Bikes,Bikes,1320.68,26,2181.56,174.53
SO47119,2019-02-04,Deborah McDonald,Europe,United Kingdom,United Kingdom,"Road-250 Red, 44",Road Bikes,Bikes,1518.79,4,2443.35,195.47
SO47338,2019-02-28,Christy Luo,Europe,United Kingdom,United Kingdom,"Road-250 Black, 44",Road Bikes,Bikes,1320.68,28,2181.56,174.53
SO47847,2019-04-15,Angel Turner,Europe,Germany,Germany,"Road-250 Red, 44",Road Bikes,Bikes,1518.79,15,2443.35,195.47
SO49900,2019-09-28,Billy Torres,Europe,France,France,"Road-250 Black, 58",Road Bikes,Bikes,1320.68,28,2181.56,174.53
SO47213,2019-02-15,Laura Xu,Europe,United Kingdom,United Kingdom,"Road-250 Black, 52",Road Bikes,Bikes,1320.68,15,2181.56,174.53
SO50171,2019-10-26,Edwin Shen,Europe,France,France,"Road-250 Black, 48",Road Bikes,Bikes,1320.68,26,2181.56,174.53
SO50037,2019-10-12,Julie Pal,Europe,France,France,"Road-250 Black, 58",Road Bikes,Bikes,1320.68,12,2181.56,174.53
SO47891,2019-04-20,Russell Nath,Europe,Germany,Germany,"Road-250 Black, 44",Road Bikes,Bikes,1320.68,20,2181.56,174.53
SO49975,2019-10-06,Lindsey Lal,Europe,France,France,"Road-250 Red, 52",Road Bikes,Bikes,1518.79,6,2443.35,195.47
SO48186,2019-05-16,Deanna Garcia,Europe,Germany,Germany,"Road-250 Black, 58",Road Bikes,Bikes,1320.68,16,2181.56,174.53
SO48149,2019-05-10,Adrienne Sanz,Europe,Germany,Germany,"Road-250 Red, 58",Road Bikes,Bikes,1320.68,10,2181.56,174.53
SO48278,2019-05-29,Stanley Gonzalez,Europe,Germany,Germany,"Road-250 Red, 44",Road Bikes,Bikes,1518.79,29,2443.35,195.47
SO48110,2019-05-04,Kelli Sun,Europe,Germany,Germany,"Road-250 Red, 58",Road Bikes,Bikes,1320.68,4,2181.56,174.53
SO47138,2019-02-06,Sheena Chander,Europe,United Kingdom,United Kingdom,"Road-250 Black, 58",Road Bikes,Bikes,1320.68,6,2181.56,174.53
SO48118,2019-05-05,Desiree Ortega,Europe,Germany,Germany,"Road-250 Black, 52",Road Bikes,Bikes,1320.68,5,2181.56,174.53
SO50101,2019-10-19,Diana Rubio,Europe,France,France,"Road-250 Red, 48",Road Bikes,Bikes,1518.79,19,2443.35,195.47
SO47085,2019-01-31,Carl Beck,Europe,United Kingdom,United Kingdom,"Road-250 Black, 58",Road Bikes,Bikes,1320.68,31,2181.56,174.53
SO48171,2019-05-13,Hailey Russell,Europe,Germany,Germany,"Road-250 Red, 52",Road Bikes,Bikes,1518.79,13,2443.35,195.47
SO51180,2019-12-28,Hailey Russell,Europe,Germany,Germany,"Road-250 Black, 44",Road Bikes,Bikes,1554.95,28,2443.35,195.47
SO51180,2019-12-28,Hailey Russell,Europe,Germany,Germany,Road Bottle Cage,Bottles and Cages,Accessories,3.36,28,8.99,0.72
SO51180,2019-12-28,Hailey Russell,Europe,Germany,Germany,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,28,4.99,0.40
SO51180,2019-12-28,Hailey Russell,Europe,Germany,Germany,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,28,34.99,2.80
SO51180,2019-12-28,Hailey Russell,Europe,Germany,Germany,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,38.49,28,49.99,4.00
SO48180,2019-05-15,Kelli Hu,Europe,Germany,Germany,"Road-250 Black, 58",Road Bikes,Bikes,1320.68,15,2181.56,174.53
SO47235,2019-02-17,Joel Raman,Europe,United Kingdom,United Kingdom,"Road-250 Black, 48",Road Bikes,Bikes,1320.68,17,2181.56,174.53
SO47291,2019-02-23,Kellie Moreno,Europe,United Kingdom,United Kingdom,"Road-250 Red, 58",Road Bikes,Bikes,1320.68,23,2181.56,174.53
SO47330,2019-02-27,Juan Romero,Europe,United Kingdom,United Kingdom,"Road-250 Red, 48",Road Bikes,Bikes,1518.79,27,2443.35,195.47
SO48165,2019-05-12,Darren Diaz,Europe,Germany,Germany,"Road-250 Black, 44",Road Bikes,Bikes,1320.68,12,2181.56,174.53
SO47192,2019-02-12,Maurice Rai,Europe,United Kingdom,United Kingdom,"Road-250 Red, 58",Road Bikes,Bikes,1320.68,12,2181.56,174.53
SO47077,2019-01-30,Jamie Ye,Europe,United Kingdom,United Kingdom,"Road-250 Red, 48",Road Bikes,Bikes,1518.79,30,2443.35,195.47
SO51033,2019-12-23,Seth Davis,Pacific,Australia,Australia,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,23,2049.10,163.93
SO49896,2019-09-28,Jay Torres,Europe,France,France,"Road-250 Black, 48",Road Bikes,Bikes,1320.68,28,2181.56,174.53
SO48103,2019-05-02,Arturo Shen,Europe,Germany,Germany,"Road-250 Black, 52",Road Bikes,Bikes,1320.68,2,2181.56,174.53
SO48247,2019-05-25,Mario Nath,Europe,Germany,Germany,"Road-250 Black, 44",Road Bikes,Bikes,1320.68,25,2181.56,174.53
SO49925,2019-10-01,Sergio Suri,Europe,France,France,"Road-250 Black, 52",Road Bikes,Bikes,1320.68,1,2181.56,174.53
SO49897,2019-09-28,Kari Raman,Europe,France,France,"Road-250 Red, 58",Road Bikes,Bikes,1320.68,28,2181.56,174.53
SO50088,2019-10-17,Xavier Edwards,Europe,France,France,"Road-250 Black, 58",Road Bikes,Bikes,1320.68,17,2181.56,174.53
SO49964,2019-10-05,Bryan Bell,Europe,France,France,"Road-250 Black, 52",Road Bikes,Bikes,1320.68,5,2181.56,174.53
SO49926,2019-10-01,Theodore Ramos,Europe,France,France,"Road-250 Red, 52",Road Bikes,Bikes,1518.79,1,2443.35,195.47
SO50046,2019-10-13,Raul Nara,Europe,France,France,"Road-250 Red, 52",Road Bikes,Bikes,1518.79,13,2443.35,195.47
SO47238,2019-02-17,Adriana Sai,Europe,United Kingdom,United Kingdom,"Road-250 Red, 52",Road Bikes,Bikes,1518.79,17,2443.35,195.47
SO47130,2019-02-05,Dakota Henderson,Europe,United Kingdom,United Kingdom,"Road-250 Black, 48",Road Bikes,Bikes,1320.68,5,2181.56,174.53
SO47274,2019-02-21,Colleen Zhao,Europe,United Kingdom,United Kingdom,"Road-250 Red, 52",Road Bikes,Bikes,1518.79,21,2443.35,195.47
SO50047,2019-10-13,Arthur Madan,Europe,France,France,"Road-250 Black, 48",Road Bikes,Bikes,1320.68,13,2181.56,174.53
SO48214,2019-05-20,Ebony Moreno,Europe,Germany,Germany,"Road-250 Red, 44",Road Bikes,Bikes,1518.79,20,2443.35,195.47
SO47264,2019-02-20,Joy Navarro,Europe,United Kingdom,United Kingdom,"Road-250 Red, 44",Road Bikes,Bikes,1518.79,20,2443.35,195.47
SO48520,2019-06-10,Stanley Sanchez,Europe,Germany,Germany,"Road-250 Black, 52",Road Bikes,Bikes,1320.68,10,2181.56,174.53
SO50054,2019-10-14,Leah Liang,Europe,France,France,"Road-250 Red, 48",Road Bikes,Bikes,1518.79,14,2443.35,195.47
SO48548,2019-06-12,Kelly Flores,Europe,Germany,Germany,"Road-250 Red, 52",Road Bikes,Bikes,1518.79,12,2443.35,195.47
SO50509,2019-11-14,Andre Patel,Europe,France,France,"Road-250 Red, 52",Road Bikes,Bikes,1518.79,14,2443.35,195.47
SO50450,2019-11-08,Brian Rivera,Europe,France,France,"Road-250 Red, 44",Road Bikes,Bikes,1518.79,8,2443.35,195.47
SO47256,2019-02-19,Noah Bryant,Europe,United Kingdom,United Kingdom,"Road-250 Black, 44",Road Bikes,Bikes,1320.68,19,2181.56,174.53
SO47245,2019-02-18,Eddie Alonso,Europe,United Kingdom,United Kingdom,"Road-250 Black, 48",Road Bikes,Bikes,1320.68,18,2181.56,174.53
SO48521,2019-06-10,Kurt Xu,Europe,Germany,Germany,"Road-250 Red, 58",Road Bikes,Bikes,1320.68,10,2181.56,174.53
SO50340,2019-10-29,Brandi Diaz,Europe,France,France,"Road-250 Black, 58",Road Bikes,Bikes,1320.68,29,2181.56,174.53
SO50502,2019-11-13,Lisa Lu,Europe,France,France,"Road-250 Black, 48",Road Bikes,Bikes,1320.68,13,2181.56,174.53
SO50629,2019-11-26,Jorge Ye,Europe,France,France,"Road-250 Black, 52",Road Bikes,Bikes,1320.68,26,2181.56,174.53
SO47487,2019-03-05,Kendra Alonso,Europe,United Kingdom,United Kingdom,"Road-250 Black, 52",Road Bikes,Bikes,1320.68,5,2181.56,174.53
SO47588,2019-03-19,Ryan Ross,Europe,United Kingdom,United Kingdom,"Road-250 Black, 58",Road Bikes,Bikes,1320.68,19,2181.56,174.53
SO48704,2019-06-27,Jaclyn Luo,Europe,Germany,Germany,"Road-250 Red, 48",Road Bikes,Bikes,1518.79,27,2443.35,195.47
SO50552,2019-11-19,Franklin Rai,Europe,France,France,"Road-250 Black, 48",Road Bikes,Bikes,1320.68,19,2181.56,174.53
SO50371,2019-11-01,Jermaine Rodriguez,Europe,France,France,"Road-250 Black, 44",Road Bikes,Bikes,1320.68,1,2181.56,174.53
SO50494,2019-11-12,John Garcia,Europe,France,France,"Road-250 Black, 58",Road Bikes,Bikes,1320.68,12,2181.56,174.53
SO50424,2019-11-05,Mathew Dominguez,Europe,France,France,"Road-250 Black, 52",Road Bikes,Bikes,1320.68,5,2181.56,174.53
